Si,Sj,Ei,Ej,Ii,Ij,Ri,Rj,Hi,Hj,Ui,Uj,Mi,Mj
41852596.335924104,167488004.86292204,35942.91389836382,143763.99273898342,43371.319474316726,168111.75577754423,68089.43070322332,200119.38856145326,12035.573055794091,27167.8898674674,3267.348736789657,5318.906318881967,138.4597861124351,31.386016586736194
41842902.25673605,167449210.56760144,38448.41030674381,153805.48951179703,46222.77030655782,180053.37874758648,72426.56265065499,216930.56413920768,12821.989312554993,29103.35388350998,3480.706410801909,5697.953337235689,147.46248621267688,33.62235115550885
41832532.48682549,167407712.25625974,41128.49815595569,164542.70295115418,49290.175337250796,192809.13877518725,77048.83968131077,234935.90201396632,13668.046399959901,31170.530494096267,3710.245981630225,6102.790516375954,157.1574190422966,36.010675749517304
41821440.32345783,167363323.031344,43994.96189242526,176023.38727666505,52586.857434716854,206436.76548789936,81977.85721503585,254216.81589148505,14577.456191957675,33378.76404828574,3956.975566205684,6535.24759623052,167.58659614665274,38.561827755037456
41809575.89285146,167315843.30523226,47060.40012030939,188298.43593308335,56127.16406973022,220997.76639444244,87236.54295850753,274860.492440275,15554.209885484779,35738.012445371634,4221.978973604879,6997.274502051372,178.79531527803732,41.28735309757988
41796885.943152554,167265059.97174868,50338.269795151755,201422.08223003283,59926.52768681908,236557.67694161486,92849.25936548055,296960.2690797192,16602.59519919977,38258.887534003115,4506.420384985556,7490.949253827021,190.83235783708278,44.19955327888849
41783313.625097774,167210745.5284077,53842.933890903405,215452.10912500616,64001.52887716752,253186.32569345995,98841.91213416246,320616.0367738807,17727.21431893854,40952.697984669496,4811.549235623478,8018.48636049567,203.7501941351849,47.31153538832298
41768798.259815454,167152657.14718807,57589.71239504262,230450.068519631,68369.96276763144,270958.1149491152,105242.06502187921,345934.6693432267,18933.002704082763,43831.49469024542,5138.705329999445,8582.245709746101,217.60519818236958,50.637265138691994
41753275.093219884,167090535.6916545,61594.93651160365,246481.51034927813,73050.90896987682,289952.3171581299,112079.06129864237,373030.4808381382,20225.248850916796,46908.11875567341,5489.3242160091,9184.741965432424,232.45787340994693,54.191622989823045
41736675.03646342,167024104.67828473,65876.00596574608,263616.22164919064,78064.80537520986,310253.3875121725,119384.15219563004,402025.7125539512,21609.615093911845,50196.25214088315,5864.942840291226,9828.654485216055,248.37309049758125,57.990463431625976
41718924.39192877,166953069.17993054,70451.44930724497,281928.4756735432,83433.5260308381,331951.2930907934,127190.63273315103,433051.0513051684,23092.159512855793,53710.47102080821,6267.205503160164,10516.837771000648,265.42033827571356,62.0506775024345
41699944.56426985,166877114.66944522,75340.98710471397,301497.2910241418,89180.46328920328,355141.8589164227,135533.98533623482,466246.18061424774,24679.35900211818,57466.30192285534,6697.8701284903,11252.332464041849,283.67398850484955,66.39025861815868
41679651.756045714,166795905.8016549,80565.59790790317,322406.70060963515,95330.61438122575,379927.1312296088,144452.03166515514,501760.36650589004,26378.13354748502,61480.28069531126,7158.814860969029,12038.376895273805,303.2135751832912,71.02837178328454
41657956.64753987,166709085.13204187,86147.58683216671,344746.03010073036,101910.67252468382,406415.75822857494,153985.09310327773,539753.0796288509,28195.87174537788,65770.01434974754,7652.045000264069,12878.41919936127,324.12408889616756,75.98542624592176
41634764.060418546,166616271.77075404,92110.656587053,368610.18536840216,108949.12263864878,434723.3884258635,164176.1603557461,580394.6554517085,30140.457588403257,70354.24580623099,8179.700278711375,13776.129998205535,346.49628658392504,81.283151645715
41609972.604958594,166517059.97086215,98479.98072959688,394099.9481866122,116476.3416921945,464973.08665695763,175071.072619611,623866.9942942949,32220.29852961589,75252.92155170337,8744.06248600104,14735.415656033627,370.4270169714059,86.9446776851727
41583474.3106705,166411017.6501669,105282.27887176666,421322.2792445328,124524.70366889442,497295.7676285843,186718.70678883043,670364.3029599906,34444.35482520224,80487.26219881403,9347.563440906675,15760.432103695697,396.01956175346135,92.99461733139154
41555154.24025797,166297684.84632123,112545.89350994179,450390.62724130985,133128.6890763583,531830.6467146324,199171.17715571987,720093.879722849,36822.17014108632,86079.8359042416,9992.793306257881,16855.59922428147,423.3839924742411,99.45915352571686
41524890.08699451,166176572.10558996,120300.8680714184,481425.24252432183,142324.99887071084,568725.7074914312,212484.0460633557,773276.9443943122,39363.903392820604,92054.63457150865,10682.509238984701,18025.61578552192,452.6375428596183,106.3661293429265
41492551.75576387,166047158.80623472,128579.02568776607,514553.49337469274,152152.67259792343,608138.1852471525,226716.54595042678,830149.5151434554,42080.3617696322,98437.15272277073,11419.644362054778,19275.474896529497,483.9049961604169,113.74514149828623
41458000.92820782,165908891.41829827,137414.0481062667,549910.1826361915,162653.21047568432,650235.0653973757,241931.81321021912,890963.3336681706,44983.03487221859,105254.46887625524,12207.317039361531,20610.479957093154,517.3190868329398,121.6276370494305
41421090.612655416,165761181.70248723,146841.55403741886,587637.8619199874,173870.69904936923,695193.5953848765,258197.13425778755,955986.8402079082,48084.12986937715,112535.32921005037,13048.840427983107,22036.261056810923,553.0209156173268,130.04701307947514
41381664.6797781,165603404.85193107,156899.17610725126,627887.1400921686,185851.93995191608,743201.8082303863,275584.2041627245,1025506.1997463958,51396.60755033464,120310.23322782357,13947.732274588718,23558.791768620762,591.1603767678555,139.0387190769753
41339557.38522735,165434897.5818474,167626.63543655025,670816.9821574049,198646.58117817473,794459.0554257814,294169.3981579161,1099826.3805694345,54934.21911721508,128611.52106671524,14907.72491398544,25184.406266571885,631.8965958365147,148.64036164607728
41294592.880872995,165254956.17358887,179065.81270360143,716594.9939844577,212307.2501476673,849176.5463146842,314034.0562757336,1179272.2861120126,58711.543524919354,137473.4620009509,15932.77541773123,26919.81668073705,675.3983760057941,158.8918110851563
41246584.71667467,165062834.4812052,191260.81436120468,765397.6875712469,226889.68767362085,907577.8904801073,335264.7812905003,1264189.940743481,62744.02513322793,146932.34359540147,17027.075829237714,28772.13058275861,721.8446505020689,169.83530926293685
41195335.33569254,164857741.91054934,204258.0324710916,817410.7207128498,242452.8817784997,969899.6389463459,357953.7500578624,1354947.7297914918,67048.01138759722,157026.56085008197,18195.063408690665,30748.868473389855,771.424938090311,181.51557809602147
41140635.56528132,164638841.3831101,218106.19638809422,872829.1040095175,259059.20009486805,1036391.8191942812,382199.03823571233,1451937.6936861263,71640.7901902925,167796.70454803022,19441.430796262834,32857.981118267875,824.3397980468991,193.9799277892692
41082264.10812052,164405247.29918918,232856.4142712698,931857.3671285517,276774.5193630001,1107318.4580767567,408104.9582451991,1555576.8756055543,76540.62656156383,179285.64787372242,20771.135985313515,35107.86654975517,880.8012803225515,207.27836383885625
41019987.03741883,164156023.5177823,248562.20211871224,994709.6751097103,295668.35028095404,1182958.0856947913,435782.41018149914,1666308.72141323,81766.79812089649,191538.63020571094,22189.41197839159,37507.38652073056,941.0333658342006,221.46369161535137
40953557.30139745,163890181.37359396,265279.4977163473,1061609.8842761077,315813.9556766011,1263604.2121472543,465349.24520959455,1784604.529982709,87339.6288403319,204603.33680407068,23701.77597771443,40065.88216041331,1005.2723909552438,236.59161713895827
40882714.24301205,163606677.75503415,283066.6565584767,1132791.5259807063,337288.45965221047,1349565.7677877503,496930.64077725465,1910964.9511974344,93280.52043486023,218529.9729091261,25314.037938221612,42793.18854239602,1073.7674493004438,252.72084242945087
40807183.14181914,163304413.2708344,301984.4264396875,1208497.7049843362,360172.94499868475,1441167.4962051166,530659.4867424757,2045921.5279762095,99611.98065838104,233371.33054152213,27032.308285150015,45699.64783078971,1146.7807628175158,269.9131535575501
40726674.7859356,162982230.5370919,322095.8970352872,1288980.8977299305,384552.53578675375,1538750.2875814722,566676.7812423442,2190038.2775967214,106357.64766723878,249182.84604389087,28863.004569216304,48796.12062153303,1224.5880129955283,288.2334992410233
40640885.08318082,162638912.62111717,343466.4203830087,1374502.6341586737,410516.46161513584,1642671.4383693112,605132.0348210195,2343913.3063548687,113542.30949650235,266022.646130313,30812.85680082499,52093.995042318704,1307.478621674963,307.7500575162945
40549494.72173124,162273181.68342257,366163.4977559899,1465333.0450215593,438158.099530224,1753304.8213641148,646183.6809825331,2508180.4501918,121191.91756676766,283951.57991099526,32888.911170188716,55605.19311615086,1395.7559694914619,328.53428767386225
40452168.89195483,161883697.86454448,390256.62798119755,1561750.25489533,467574.9891283996,1871040.9482320151,689999.4909355555,2683510.9323282116,129333.59300132285,303033.2340361001,35098.53182285207,59342.1738302665,1489.7375384027616,350.660964272823
40348557.08252412,161469058.46911725,415817.11181567126,1664039.5993434936,498868.81581179914,1996286.9043878797,736756.9898483955,2870615.0271514133,137995.62438530606,323333.92775512394,37449.40031992579,63317.93228415971,1589.7549630365588,374.20818964640307
40238292.96542202,161027797.5056833,442917.80655463494,1772492.642908743,532145.3565937534,2129466.1338177905,786643.8714295754,3070243.717590201,147207.4554406355,344922.6843181032,39949.51236953325,67545.99421802434,1696.1539737601172,399.25738087757594
40120994.38604296,160558385.6470792,471632.8246227653,1887405.9729310977,567514.3822453051,2271018.04901776,839858.4070889507,3283190.3309719805,156999.6609240666,367871.17475472885,42607.17137083332,72040.40514656549,1809.2942124187618,425.8932267635581
39996263.476233244,160059230.68280676,502037.16950792866,2009079.742617305,605089.5089453277,2421397.4387022033,896609.8453134813,3510292.1358737564,167403.90888233721,392253.6296609398,45430.97826494629,76815.71324355522,1929.5488996340378,454.20360980355207
39863686.90978532,159528678.54148406,534206.3020542623,2137815.935416532,644987.9919523806,2581073.643355444,957118.796208014,3752431.8797439765,178452.9072202582,418146.7142050262,48429.81713878194,81886.94504075403,2057.3043304141147,484.2794877404407
39722836.3215674,158965014.96814108,568215.629861332,2273916.321676218,687330.453167995,2750529.4661032064,1021617.595403252,4010539.244079521,190180.33235783,445629.36114383466,51612.83597897229,87269.57292227558,2192.9591726380945,516.2147286710888
39573268.91309108,158366467.94761336,604139.9123653893,2417680.0778687047,732240.5338234619,2930259.7838281295,1090350.6407200515,4285592.190689841,202620.73757497367,474782.5562235874,54989.421924914815,92979.4733139442,2336.923540771183,550.1058932206413
39414528.268844016,157731210.97138667,642052.5741393724,2569401.0385216484,779844.4629141935,3120769.8210190577,1163574.6941023977,4578618.169072654,215809.4384722763,505689.06994088046,58569.1703236929,99032.87438897968,2489.6178149997704,586.051956765626
39246145.40907836,157057367.25070322,682024.9190771508,2729364.5515007875,830270.5314506487,3322573.0466214814,1241559.140393817,4890695.15117456,229782.37281950488,538433.1292722205,62361.846847045366,105446.29203929323,2651.471173908258,624.1539642038116
39067640.1058735,156343014.9832533,724125.23846658,2897843.9086505333,883648.462121014,3536188.652259491,1324586.193538882,5222952.455836709,244575.93192814605,573100.0226628282,66377.34189366405,112236.4527992713,2822.9198069322056,664.5146093242963
38878522.49009457,155586193.7839898,768417.8065521973,3075096.32618395,940108.6636022286,3762138.5687636486,1412951.0397509835,5576571.321062658,260226.7605789977,609775.63131873,70625.61647137457,119420.20236033165,3004.404771211448,707.2377304518982
38678294.977243,154784912.39210182,814961.7580933293,3261358.452835134,999781.3585524452,4000943.9771240735,1506961.9061112064,5952785.177939023,276771.5224716251,648545.8796955873,75116.63873610899,127014.39828467793,3196.3694562475775,752.4277137527298
38466454.54002539,153937157.76550505,863809.8436922722,3456841.388864871,1062795.5743158665,4253121.269978693,1606940.0419664509,6352879.5756514305,294246.6281517723,689496.0980524886,79860.310361388,135035.78552126346,3399.256619078314,800.1887954248148
38242495.35462153,153040905.6708215,915007.0603576783,3661725.205775467,1129277.9856227343,4519177.4207537975,1713219.5993980374,6778191.7026493,312687.92242982326,732710.2900724176,84866.38192714662,143500.85335251965,3613.5049526739467,850.6242539957386
38005911.84596913,152094132.87016618,968589.1569385355,3876152.965275687,1199351.5991319965,4799604.719833511,1826147.3979603108,7230109.44472468,332130.3284441029,778270.2988807224,90144.35655448504,152425.67246421613,3839.5451511172973,903.8354841507595
37756202.15474972,151094830.99552053,1024581.0167702436,4100224.24686619,1273134.270606504,5094874.840905298,1946082.5578735105,7710069.916708031,352607.4457647485,826254.8653597711,95703.38107805906,161825.7109409415,4077.7954370487887,959.9209439667022
37492872.04499909,150041022.1864214,1082994.9231668205,4333988.206592077,1350737.0468999024,5405432.206188005,2073395.984934161,8219557.40079856,374151.10029596894,876738.57350639,101552.12414546388,171715.6281547803,4328.656520062114,1018.9749681810596
37215439.26621962,148930776.54650003,1143828.7173129225,4577436.20519504,1432262.3268432764,5731686.62688762,2208469.689624151,8760100.62141736,396790.8442365649,929790.6787550782,107698.64076848148,182109.0457438982,4592.505959459669,1081.0864412376013
36923438.37738824,147762231.44846058,1207063.8626817192,4830494.062195483,1517801.8376215333,6074005.205237866,2351695.922308479,9333269.284106122,420553.40502075077,985473.816741592,114150.22302991757,193018.2951801686,4869.69191126714,1146.3373253775242
36616426.03219962,146533612.68485495,1272663.4353339917,5093014.013362005,1607434.4263957238,6432703.497153176,2503476.106070632,9940669.804629909,445462.08300324494,1043842.5919543145,120913.2368772782,204454.1418096898,5160.526247913214,1214.8010410475733
36293986.7151508,145243257.42305928,1340570.0653160105,5364766.4724852685,1701223.6708229498,6808035.9501102595,2664219.5487102047,10583940.154345226,471536.0986923409,1104942.0481572116,127992.94521563196,216425.4857253446,5465.277049745462,1286.5406994306352
35955738.906594984,143889638.87692285,1410703.8608086244,5645431.724124664,1799215.316803857,7200185.649596287,2834341.9157924997,11264743.749356251,498789.8915873813,1168806.0254035918,135393.31785078914,228939.0404034067,5784.160480798031,1361.607190022052
35601341.64165861,142471392.55460042,1482960.3535832695,5934591.70162215,1901434.5572851961,7609253.429461591,3014263.4474728853,11984762.31431588,527232.3741533111,1235455.411919146,143116.82923329077,241998.99071148134,6117.332077133115,1440.0371299192575
35230501.412989184,140987343.88234544,1557208.5115360436,6231722.033552713,2007883.1722733304,8035246.426839862,3204406.903201405,12745687.657262038,556866.1461689186,1304896.303125517,151164.24541478313,255606.63267471595,6464.8774947696675,1521.8506858923183
34842979.35083466,139436536.9381436,1633288.8713833583,6536184.571043983,2118536.557353206,8478066.190866418,3405195.220428738,13549212.299946025,587686.6766125109,1377118.0845914618,159534.4021499783,269759.99826923985,6826.802785729325,1607.0492853679725
34438598.59620895,137818263.95804924,1711011.8517323972,6847220.636929571,2233340.675894557,8937496.485988572,3617048.876164058,14397018.919032667,619681.4623837424,1452091.4607015008,168223.97665544215,284453.46948920924,7203.0242950009015,1695.6132381732837
34017251.764254704,136132095.2034777,1790156.3133401684,7163945.264115193,2352208.978651581,9413190.96477563,3840382.943753514,15290768.567631524,652829.1754744315,1529766.4562545738,177227.2561631838,299677.38699358585,7593.358298041495,1787.4992971977144
33578908.375892684,134377908.70158583,1870468.439034152,7485342.713184028,2475019.3434544564,9904660.921121106,4075603.841618672,16232087.664109087,687098.8126502133,1610070.423943948,186535.90707050657,315417.6597606783,7997.510527415376,1882.638192955126
33123622.11710594,132555919.29587139,1951661.0100140683,7810263.576261653,2601611.096915841,10411263.3716458,4323105.775964118,17222553.756221198,722448.8642268763,1692906.0965793787,196138.7491711091,331655.38333426625,8415.065767745153,1980.9321842242211
32651537.767546825,130666706.37345114,2033413.1575703663,8137423.783429567,2731782.1892270707,10932189.74973355,4583266.885655702,18263680.09338578,758826.521039224,1778149.728803524,206021.54013411715,348366.47539781197,8845.477729513861,2082.25267432916
32162897.62450623,128711239.5728514,2115370.669096887,8465405.827343395,2865286.6018184368,11466455.531446109,4856445.104578409,19356899.068359133,796166.9411054781,1865649.3786906295,216166.77605033296,365521.3385167701,9288.059443372042,2186.4379499467104
31658047.235682458,126690901.7257156,2197146.924101283,8792662.509010509,3001832.0754559706,12012891.143770177,5142973.764760253,20503544.621503744,834392.5996664442,1955223.38471495,226553.51445602393,383084.5608883968,9741.974446182685,2293.291106289222
31137440.24573893,124607508.25202355,2278324.529224553,9117523.480900474,3141078.2527306303,12570134.53119526,5443156.97230585,21704833.735880762,873412.7480882595,2046659.0978167902,237157.22673680543,401014.66677078744,10206.2290565503,2402.5782287540355
30601642.15846777,122463322.21572289,2358457.7106508035,9438204.82102104,3282635.333302478,13136625.774255829,5757264.797578913,22961847.18900029,913123.0084091169,2139711.9313205625,247949.68716662994,419263.92885884596,10679.666059284144,2514.0269062390526
30051332.819555447,120261064.26039636,2437075.507432965,9752821.812143356,3426063.3421023907,13710604.161034454,6085528.330909161,24275509.766425874,953405.1309242926,2234104.792897867,258898.90600635955,437778.25516144076,11160.960133228426,2627.325154851166
29487307.43542397,118003916.68651603,2513685.7900778474,10059405.02359502,3570872.109378745,14290108.10735968,6428134.6651194,25646570.18252932,994126.9419800104,2329527.9622441884,269969.11402951134,456497.1628378063,11648.61536314813,2742.120832206891
28910475.962127455,115695521.00589618,2587780.1053587925,10355919.699495863,3716522.0564564397,14872978.301342715,6785221.876057275,27075580.993265286,1035142.5079344345,2425639.475297136,281120.8055186612,475353.8509032122,12140.965171887734,2858.0216214719358
28321860.725243237,113339968.41684371,2658839.321171252,10640288.348649163,3862425.871882554,15456864.411107615,7156874.081702919,28562878.82339956,1076292.5389135147,2522066.0703629726,292310.8461494232,494275.3826544408,12636.174991951897,2974.5956602685433
27722592.167137332,110941782.78533283,2726340.0150429076,10910416.310430218,4007951.148928549,16039235.639726685,7543116.668891174,30108565.26451032,1117405.0524444147,2618404.743211186,303492.6512237438,513182.98705047753,13132.247964400687,3091.3728822215235
27113902.66146461,108505895.89153418,2789761.5177070494,11164219.942142822,4152424.0370442756,16617395.33784006,7943911.783784029,31712488.828482985,1158296.3122407713,2714224.9469292085,314616.43841701275,531992.4860902881,13627.033906357068,3207.8471279453374
26497118.385320954,106037614.90334967,2848593.490309295,11399656.941898776,4295133.936881258,17188499.79248462,8359154.187488456,33374228.36226699,1198772.0513528252,2809071.458126179,325629.5575669062,550614.8524622098,14118.241725950538,3323.479067568012
25873649.295592416,103542582.26321921,2902343.881975973,11614758.193649478,4435339.241254991,17749581.20161591,8788667.581176583,35093078.34151545,1238628.9816630185,2902467.91412692,336476.8980777613,568956.8984352197,14603.455385396279,3437.699958496924
25244977.315718245,101026728.41326419,2950547.085454949,11807660.404874604,4572274.093524686,18297574.720184214,9232201.505302083,36868036.461677045,1277656.583463852,2993921.00647968,347101.37228566,586922.0931939147,15080.15342026697,3549.916240323182
24612642.899819784,98496218.02688491,2992772.0842624214,11976638.710278949,4705156.101263207,18829349.329140715,9689428.914654551,38697793.933695465,1315639.1598409978,3082925.294979205,357444.470691333,604411.5016964428,15545.731917983934,3659.514944036843
23978230.200124774,95957390.65094952,3028630.367104948,12120138.344158556,4833194.907989371,19341742.138282433,10159944.524780871,40580728.866609536,1352358.131120816,3168968.5842301813,367446.8824068291,621324.8338038945,15997.530744294907,3765.8698658281437
23343351.117834885,93416696.87968487,3057783.375973848,12236804.44659151,4955601.490611423,19831595.5932859,10643264.015579809,42514903.08043778,1387594.5351167,3251537.782456854,377049.1715827349,637561.5880684918,16432.862687163863,3868.348427656487
22709628.56405408,90880631.36734585,3079949.254559885,12325509.069612218,5071598.01674505,20295796.923275612,11138824.16464095,44498062.63976637,1421131.6897647867,3330125.140837849,386192.4981049513,653022.270378178,16849.045068078838,3966.3191186571803
22078679.293354686,88355664.13064303,3094908.6743473024,12385374.492392609,5180428.065982522,20731319.044870496,11645983.966315456,46527642.33209393,1452757.9664477755,3404234.7522151303,394819.3686010697,667609.6638523806,17243.433256933175,4059.1593846551227
21452096.695688315,85848171.68447217,3102509.537144212,12415792.040084936,5281366.99425373,21135262.038861968,12164026.772913707,48600774.23658098,1482269.6153379139,3473389.1716987006,402874.4019039769,681230.1231837926,17613.45542434058,4146.263808974099
20831433.940972693,83364369.58900177,3102670.3844309924,12416435.727538347,5373732.202257199,21504894.24299276,12692163.47233908,50714300.44046718,1509473.5788873036,3537136.0094967387,410305.0917037905,693794.8642257756,17956.64778046269,4227.052407772394
20218187.86392407,80910247.95911556,3095382.384593415,12387270.211916883,5456893.058917678,21837691.964201152,13229536.6925648,52864789.864766456,1534190.226531557,3595054.3391254023,417062.5482805478,705221.2182068443,18270.68948767448,4300.978848598552
19613783.9545764,78491511.39865275,3080709.8170224032,12328552.729996327,5530280.229944593,22131376.810164414,13775225.998456568,55048559.061186574,1556255.94303167,3646760.7626501117,423102.20102536085,715433.8196413597,18553.436400320108,4367.538392840231
19019562.78337466,76113524.67560537,3058789.0248196637,12240828.907044433,5593394.170354615,22383949.67514724,14328254.021451026,57261696.74220301,1575525.504816987,3691914.9791514194,428384.44397022796,724365.6978721232,18802.95278181162,4426.275362032883
18436768.14056626,73781265.25768739,3029825.8626641314,12124922.543553524,5645812.558283086,22593720.489041403,14887593.438486489,59500091.709717736,1591874.183227365,3730224.713235964,432875.2077617374,731959.2442351059,19017.540179205695,4476.789935029448
17866537.11040427,71499283.59073924,2994091.720293293,11981919.70179097,5687196.474987604,22759332.948847968,15452174.694314796,61759463.75862188,1605199.5205551162,3761449.8768218197,436546.4433968647,738167.0300205083,19195.762698162496,4518.744097808281
17309892.234542232,69271671.73777333,2951918.2520966725,11813147.614398677,5717295.171547502,22879783.594321366,16020894.341813557,64035397.05350667,1615422.733982441,3785405.8589744293,439376.50551622355,742952.4545930261,19336.468014957853,4551.866589769594
16767735.849390905,67102040.71789924,2903690.986828664,11620149.11139303,5735949.304812087,22954434.757768966,16592623.858968306,66323375.41293881,1622489.7134938783,3801965.864307594,441350.4260127032,746290.2080436884,19438.803583261513,4575.956718864273
16240846.612642549,64993506.605978854,2849842.026211287,11404653.40103481,5743092.571696611,22983021.104270674,17166218.789449517,68618818.88871571,1626371.5921080497,3811062.249203858,442460.0720245154,748166.5383444387,19502.227636361098,4590.886951553794
15729878.167988239,62948685.18901929,2790842.0656233397,11168544.137787411,5738751.719769208,22965649.67405057,17740528.046619177,70917120.99914278,1627064.8797410708,3812686.835496661,442704.1858853961,748579.318901153,19526.51474376848,4596.604220854136
15235359.837196534,60969694.735771075,2727191.983290376,10913825.763478147,5723044.960916955,22902793.534202993,18314403.218596097,73213685.96654783,1624591.1650771638,3806890.2118674247,442088.30813675694,747537.9183732272,19511.755847215307,4593.129934810114
14757699.177547183,59058166.23120594,2659414.246281652,10642589.11534765,5696178.861483335,22795279.333478324,18886707.714687794,75503965.31996813,1618996.402381984,3793780.062642421,440624.58810522966,745062.8803747118,19458.35286711765,4580.558706840599
14297186.201788573,57215260.264172964,2588044.3727839324,10356977.259311097,5658443.824591331,22644269.223200023,19456325.600836128,77783493.25331597,1610349.8117013546,3773518.5906389435,438331.48966559005,741185.425941824,19367.008129043337,4559.055866695665
13853999.028237075,55441689.63827456,2513622.6717786444,10059152.433347281,5610208.316688985,22451237.752742242,20022169.98329526,80047920.17563598,1598742.4308748029,3746319.1241120608,435233.4025167955,735946.796230252,19238.70900361053,4528.853844640004
13428210.710557692,53737746.70365553,2436686.455102298,9751264.881296847,5551912.019375815,22217944.464137476,20583190.81496416,82293043.9509102,1584285.3658989097,3712442.0168470414,431360.1714999799,729397.4566275856,19074.70827674255,4490.247550548448
13019796.989698693,52103334.37911831,2357762.884940836,9435424.229574705,5484058.108458693,21946402.993983097,21138382.016901743,84514838.39732394,1567107.7921621613,3672189.9644710724,426746.55811697984,721596.1862219498,18876.500865877773,4443.588892827495
12628644.713393206,50537999.845744014,2277362.584258156,9113673.91703406,5407204.874600991,21638847.54049973,21686787.827747613,86709478.69672224,1547354.762830952,3625902.868863893,421431.64943614154,712609.0783064935,18645.79756875956,4389.28059879662
12254560.68017641,49040969.93936335,2195974.10062332,8787969.040007912,5321956.9039925225,21297697.569856565,22227508.315207712,88873363.45077221,1525184.8822096325,3573952.386163231,415458.230002049,702508.4783262893,18384.49657364337,4327.7695080999465
11897280.68332843,47611187.34310096,2114059.277346637,8460157.828268722,5228956.033717934,20925521.62087249,22759704.005606964,91003133.20775786,1500767.9013510768,3516736.2925804993,408872.13223071385,691371.885445765,18094.653473574577,4259.539513971313
11556478.553757116,46247346.775677435,2032049.5514486232,8131966.830038501,5128872.285815468,20525001.024438985,23282599.608978756,93095685.3698451,1474282.290775191,3454672.796573699,401721.5801298803,679280.8428293987,17778.450514640976,4185.104324174498
11231775.027813906,44947930.47911893,1950343.1671021094,7804989.760589304,5022394.967523646,20098894.288002785,23795486.837560304,95148185.47228901,1445912.8411469674,3388194.916537628,394056.5401122798,666319.839916048,17438.165771772594,4105.000204887797
10922746.294741793,43711242.4244011,1869303.2667538002,7480679.863189276,4910224.104191703,19650002.81132037,24297726.33431267,97158074.9010893,1415848.3375028716,3317745.0308392257,385928.0912567407,652575.2475781249,17076.142889580395,4019.7788576005573
10628932.107436705,42535440.769536726,1789256.800708127,7160345.545415789,4793062.347123292,19181138.502826188,24788748.74473184,99123075.18222134,1384279.3464439497,3243769.692566811,377387.82571221364,638134.3042501583,16694.76195425179,3930.000562264074
10349843.368256906,41418568.21688196,1710494.1797463007,6845148.988987396,4671607.472552588,18695093.761626728,25268054.97944417,101041189.03250396,1351396.1489828532,3166714.7855888456,368487.28812661325,623084.1680453658,16296.411980219194,3836.2277005652377
10084969.127802046,40358580.02123238,1633269.5842519004,6536107.386839497,4546545.56124659,18194614.183261536,25735215.726699427,102910698.40866664,1317386.8447656871,3087021.0821938002,359277.4611038641,607511.0467024387,15883.465406678803,3739.0187523253458
9833782.958233621,39353369.49492475,1557801.836969945,6234096.43577923,4418544.921972311,17682374.242303282,26189870.282824084,104730159.8269928,1282435.6464784667,3005120.2463879245,349808.3018271625,591499.4140505267,15458.254908238408,3638.9228366523075
9595748.683400484,38400790.938966095,1484275.744409094,5939855.704582033,4288250.797169069,17160956.1052288,26631724.775021315,106498397.25122312,1246721.3766371715,2921431.3114367207,340128.3332005755,575131.3186606087,15023.05273470586,3536.4748484606566
9370325.46556456,37498679.999370426,1412843.8133631984,5653995.503261293,4156280.8663339806,16632831.635622326,27060549.85473822,108214492.861746,1210416.1728447254,2836357.6459051208,330284.29120749596,558485.7875553183,14580.052710374835,3432.1912210457604
9156972.262873033,36644871.5053142,1343628.2533820854,5377004.896665259,4023221.5423732223,16100347.572712352,27476177.94137162,109877776.02530824,1173684.4021207741,2750284.409616108,320320.82870202645,541638.3253425844,14131.354945535535,3326.5663271244653
8955151.683016486,35837214.8909159,1276723.182562215,5109260.531730506,3889625.038812317,15565713.79477417,27878500.095608942,111487810.78257947,1136681.780164197,2663576.4898264157,310280.2745635042,524660.5069641592,13678.953244068958,3220.0695145424706
8764333.266974453,35073587.33630824,1212196.9620918054,4851035.979992065,3756007.1714435285,15030994.521642853,28267462.599490173,113044382.16205688,1099554.687441814,2576576.89862331,300202.4460682964,507619.66043052776,13224.725131961879,3113.1427589548343
8583996.242675181,34351904.78738414,1150094.5939727165,4602511.332917757,3622845.846717537,14498102.26547698,28643063.316634525,114547481.61422117,1062439.6708183188,2489605.605098505,290124.51146924583,490578.63445315947,12770.424382907997,3006.1989043285707
8413631.792117937,33670131.0284905,1090440.1257354189,4363782.825227844,3490580.1808403265,13968794.305512832,29005347.90130628,115997291.84076887,1025463.1170284104,2402958.7701983806,280080.89911554515,473595.64477310603,12317.675878839626,2899.620453095396
8252744.87736917,33026284.98979941,1033239.0153371015,4134872.2988733645,3359610.1879033777,13444671.440007119,29354405.919390313,117394171.27132016,988741.0825936154,2316908.348169675,270103.24898139306,456724.1921996453,11867.972614857112,2793.7588611025667
8100855.671187267,32418446.47246031,978480.4184515843,3915736.356437792,3230296.97218046,12927178.75578108,29690366.93818065,118738638.41532087,952379.2637367125,2231702.016060326,260220.40218268964,440013.0448838268,11422.674638871486,2688.9342880014237
7957500.637172632,31844760.4712036,926139.3687759027,3706275.0864069453,3102963.358652731,12417608.15149053,30013396.635398697,120031356.29089898,916473.0893677509,2147563.391612892,250458.4239262758,423506.2771239239,10983.009705413568,2585.4357511562166
